order_id,order_date,region,store_name,product_category,product_name,quantity,unit_price_ngn,total_sales_ngn,customer_segment
BM-10619,23/11/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ankara Fabric (6yds),2,17386,34772,Wholesale
BM-10996,23/11/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Electric Kettle,1,9623,9623,Corporate
BM-10975,23/11/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Kids School Bag,1,8508,8508,Retail
BM-11143,23/11/2025,Lagos,Bloom Mart Surulere,Health & Beauty,Toothpaste (3pk),1,2112,2112,Retail
BM-11425,23/11/2025,Lagos,Bloom Mart Surulere,Electronics,LED Desk Lamp,3,8098,24294,Retail
BM-11827,24/11/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Blender 1.5L,1,15559,15559,Corporate
BM-10848,24/11/2025,Ibadan,Bloom Mart Ring Road,Grocery,Sugar 2kg,1,2690,2690,Retail
BM-11172,24/11/2025,Lagos,Bloom Mart Surulere,Grocery,Spaghetti Carton,2,12116,24232,Wholesale
BM-10882,24/11/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Phone Charger Cable,1,2625,2625,Corporate
BM-11046,24/11/2025,Ibadan,Bloom Mart Ring Road,Electronics,Phone Charger Cable,2,2614,5228,Wholesale
BM-11071,25/11/2025, Lagos,Bloom Mart Lekki,Electronics,Power Bank 10000mAh,1,13984,13984,Retail
BM-11276,25/11/2025,Port Harcourt,Bloom Mart GRA,Grocery,Vegetable Oil 4L,1,9407,9407,Retail
BM-10549,25/11/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ankara Fabric (6yds),1,17874,17874,Corporate
BM-10837,25/11/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Blender 1.5L,1,14974,14974,Retail
BM-10833,26/11/2025,Ibadan,Bloom Mart Bodija,Fashion & Apparel,Men's Polo Shirt,2,7063,14126,Corporate
BM-10226,26/11/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Storage Container Set,2,6732,13464,Retail
BM-11836,26/11/2025,Lagos,Bloom Mart Lekki,Health & Beauty,Hair Cream,2,4015,8030,Retail
BM-10685,27/11/2025,Lagos,Bloom Mart Lekki,Electronics,LED Desk Lamp,2,7788,15576,Corporate
BM-10755,27/11/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,LED Desk Lamp,4,7746,30984,Retail
BM-11287,27/11/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Electric Kettle,1,9650,9650,Wholesale
BM-11427,27/11/2025,Abuja,Bloom Mart Garki,Electronics,Extension Socket,1,5851,5851,Retail
BM-12100,27/11/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Men's Polo Shirt,1,6735,6735,Retail
BM-11495,27/11/2025,Abuja,Bloom Mart Wuse,Health & Beauty,Hair Cream,1,3706,3706,Wholesale
BM-11931,27/11/2025,Ibadan,Bloom Mart Bodija,Toys & Games,Building Blocks Set,1,6408,6408,Retail
BM-11208,27/11/2025,Port Harcourt,Bloom Mart Rumuola,Health & Beauty,Body Lotion 400ml,1,4265,4265,Retail
BM-10493,28/11/2025,Lagos,Bloom Mart Lekki,Electronics,Power Bank 10000mAh,1,14762,14762,Retail
BM-11976,28/11/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Cutlery Set (24pc),3,11963,35889,Wholesale
BM-10716,28/11/2025,PH,Bloom Mart GRA,Electronics,Phone Charger Cable,2,2640,5280,Retail
BM-10864,28/11/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Electric Kettle,1,10045,10045,Corporate
BM-11448,28/11/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Men's Polo Shirt,1,6947,6947,Retail
BM-10066,28/11/2025,Abuja,Bloom Mart Wuse,Health & Beauty,Shea Butter Soap Pack,1,3551,3551,Retail
BM-10121,28/11/2025,Abuja,Bloom Mart Garki,Grocery,Spaghetti Carton,1,11535,11535,Retail
BM-10927,28/11/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Blender 1.5L,1,15864,15864,Retail
BM-11655,28/11/2025,Port Harcourt,Bloom Mart GRA,Electronics,Bluetooth Earphones,4,11453,45812,Corporate
BM-11431,28/11/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Men's Polo Shirt,2,7321,14642,Retail
BM-10047,29/11/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Non-stick Frying Pan,1,8132,8132,Retail
BM-11707,29/11/2025,Ibadan,Bloom Mart Bodija,Fashion & Apparel,Ladies Sandals,1,9292,9292,Wholesale
BM-11163,29/11/2025,Ibadan,Bloom Mart Ring Road,Electronics,Bluetooth Earphones,3,10516,31548,Retail
BM-11661,29/11/2025,Ibadan,Bloom Mart Ring Road,Health & Beauty,Shea Butter Soap Pack,2,3576,7152,Retail
BM-10943,29/11/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Storage Container Set,1,6729,6729,Retail
BM-12118,29/11/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Blender 1.5L,2,15990,31980,Retail
BM-12115,29/11/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Electric Kettle,2,9967,19934,Retail
BM-11138,30/11/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Ankara Fabric (6yds),1,17524,17524,Retail
BM-11459,30/11/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Non-stick Frying Pan,1,8820,8820,Retail
BM-10988,30/11/2025,Abuja,Bloom Mart Wuse,Electronics,Extension Socket,1,6440,6440,Wholesale
BM-11966,01/12/2025,Abuja,Bloom Mart Garki,Health & Beauty,Hair Cream,1,3661,3661,Corporate
BM-10364,01/12/2025,Port Harcourt,Bloom Mart GRA,Office Supplies,A4 Paper Ream,1,4589,4589,Retail
BM-12111,01/12/2025,Ibadan,Bloom Mart Ring Road,Electronics,LED Desk Lamp,1,7914,7914,Retail
BM-11733,01/12/2025,Port Harcourt,Bloom Mart GRA,Grocery,Vegetable Oil 4L,2,9356,18712,Retail
BM-11131,01/12/2025,Abuja,Bloom Mart Wuse,Health & Beauty,Shea Butter Soap Pack,1,3646,3646,Retail
BM-10487,01/12/2025,Ibadan,Bloom Mart Ring Road,Electronics,Phone Charger Cable,1,2625,2625,Corporate
BM-10747,02/12/2025,Port Harcourt,Bloom Mart Rumuola,Home & Kitchen,Storage Container Set,2,6382,12764,Retail
BM-11252,02/12/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Storage Container Set,1,6887,6887,Corporate
BM-10586,02/12/2025,Abuja,Bloom Mart Garki,Electronics,Phone Charger Cable,2,2464,4928,Retail
BM-11247,02/12/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Blender 1.5L,4,15922,63688,Wholesale
BM-10866,02/12/2025,Port Harcourt,Bloom Mart Rumuola,Home & Kitchen,Storage Container Set,1,6814,6814,Wholesale
BM-10118,03/12/2025,Lagos,Bloom Mart Ikeja,Grocery,Tomato Paste (12pk),1,7457,7457,Retail
BM-10464,03/12/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Ankara Fabric (6yds),1,19039,19039,Retail
BM-10981,03/12/2025,lagos,Bloom Mart Ikeja,Home & Kitchen,Storage Container Set,3,6312,18936,Wholesale
BM-11464,03/12/2025,Lagos,Bloom Mart Lekki,Health & Beauty,Toothpaste (3pk),1,2121,2121,Retail
BM-11205,03/12/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Cutlery Set (24pc),1,12454,12454,Retail
BM-11403,03/12/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Electric Kettle,1,10083,10083,Corporate
BM-10115,03/12/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Storage Container Set,1,6846,6846,Retail
BM-10343,03/12/2025,Lagos,Bloom Mart Lekki,Grocery,Sugar 2kg,2,2650,5300,Retail
BM-11100,03/12/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Men's Polo Shirt,1,7428,7428,Retail
BM-10024,04/12/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Men's Polo Shirt,1,6746,6746,Wholesale
BM-10479,04/12/2025,Lagos,Bloom Mart Surulere,Electronics,Phone Charger Cable,1,2461,2461,Retail
BM-11822,04/12/2025,Abuja,Bloom Mart Wuse,Electronics,LED Desk Lamp,1,7989,7989,Wholesale
BM-11145,04/12/2025,Port Harcourt,Bloom Mart GRA,Electronics,Power Bank 10000mAh,1,15524,15524,Corporate
BM-11502,04/12/2025,Lagos,Bloom Mart Lekki,Fashion & Apparel,Unisex Cap,1,2920,2920,Retail
BM-10422,04/12/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ladies Sandals,3,9647,28941,Wholesale
BM-10378,05/12/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Blender 1.5L,1,14945,14945,Retail
BM-10639,05/12/2025,Port Harcourt,Bloom Mart GRA,electronics ,Phone Charger Cable,1,2641,2641,Retail
BM-10838,05/12/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Cutlery Set (24pc),4,11761,47044,Retail
BM-12033,05/12/2025,Port Harcourt,Bloom Mart Rumuola,Home & Kitchen,Electric Kettle,1,10147,10147,Retail
BM-12055,05/12/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ankara Fabric (6yds),2,18414,36828,Retail
BM-10302,05/12/2025,Lagos,Bloom Mart Ikeja,Health & Beauty,Shea Butter Soap Pack,1,3413,3413,Retail
BM-10249,05/12/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Storage Container Set,1,6378,6378,Retail
BM-11531,05/12/2025,Lagos,Bloom Mart Surulere,Office Supplies,A4 Paper Ream,1,5083,5083,Retail
BM-11712,05/12/2025,Lagos,Bloom Mart Lekki,Health & Beauty,Body Lotion 400ml,2,4356,8712,Wholesale
BM-11692,06/12/2025,Lagos,Bloom Mart Lekki,Electronics,Power Bank 10000mAh,1,14572,14572,Corporate
BM-10167,06/12/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Blender 1.5L,4,15139,60556,Retail
BM-10475,06/12/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Ankara Fabric (6yds),1,17686,17686,Retail
BM-10342,06/12/2025,Lagos,Bloom Mart Lekki,Toys & Games,Building Blocks Set,0,6723,0,Retail
BM-11226,06/12/2025,Abuja,Bloom Mart Garki,Grocery,Spaghetti Carton,1,12383,12383,Wholesale
BM-10167,06/12/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Blender 1.5L,4,15139,60556,Retail
BM-10664,06/12/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Blender 1.5L,1,16604,16604,Retail
BM-10257,06/12/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Ankara Fabric (6yds),1,17237,17237,Wholesale
BM-10252,06/12/2025,Lagos,Bloom Mart Ikeja,Toys & Games,Building Blocks Set,2,6253,12506,Wholesale
BM-10244,06/12/2025,Abuja,Bloom Mart Wuse,Toys & Games,Puzzle Game,2,4062,8124,Retail
BM-10145,06/12/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Non-stick Frying Pan,1,8759,8759,Retail
BM-11873,07/12/2025,Abuja,,Office Supplies,Notebook Pack,1,3184,3184,Retail
BM-11232,07/12/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Kids School Bag,1,8561,8561,Wholesale
BM-12087,07/12/2025,Abuja,,Home & Kitchen,Cutlery Set (24pc),1,12013,12013,Retail
BM-10651,07/12/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Non-stick Frying Pan,1,8287,8287,Wholesale
BM-10307,07/12/2025,Lagos,Bloom Mart Lekki,Electronics,Phone Charger Cable,1,2486,2486,Retail
BM-11523,07/12/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Blender 1.5L,1,16307,16307,Retail
BM-10412,07/12/2025,Port Harcourt,Bloom Mart GRA,Electronics,Power Bank 10000mAh,1,15355,15355,Wholesale
BM-11699,07/12/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Unisex Cap,1,3210,3210,Retail
BM-10648,07/12/2025,Lagos,Bloom Mart Surulere,Office Supplies,A4 Paper Ream,1,5138,5138,Corporate
BM-10916,08/12/2025,Abuja,Bloom Mart Garki,Electronics,Phone Charger Cable,1,2494,2494,Wholesale
BM-10610,08/12/2025,Ibadan,Bloom Mart Bodija,Office Supplies,A4 Paper Ream,1,5038,5038,Wholesale
BM-11985,08/12/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Cutlery Set (24pc),2,12229,24458,Retail
BM-10453,08/12/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Ladies Sandals,1,9535,9535,Wholesale
BM-10102,08/12/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Blender 1.5L,1,15519,15519,Retail
BM-11254,08/12/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Kids School Bag,2,8517,17034,Retail
BM-10812,08/12/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Electric Kettle,1,9714,9714,Retail
BM-11497,09/12/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Kids School Bag,2,8386,16772,Retail
BM-11422,09/12/2025,Lagos,Bloom Mart Lekki,Office Supplies,Notebook Pack,1,3396,3396,Retail
BM-11789,09/12/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Cutlery Set (24pc),1,11553,11553,Retail
BM-12091,09/12/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Non-stick Frying Pan,2,8715,17430,Wholesale
BM-11054,09/12/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Non-stick Frying Pan,1,8244,8244,Retail
BM-11191,10/12/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Kids School Bag,1,8667,8667,Retail
BM-10340,10/12/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Non-stick Frying Pan,1,9159,9159,Retail
BM-10217,10/12/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Men's Polo Shirt,1,7233,7233,Retail
BM-12072,10/12/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Electric Kettle,2,10031,20062,Retail
BM-11672,10/12/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ankara Fabric (6yds),2,17779,35558,Corporate
BM-11490,10/12/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Non-stick Frying Pan,5,8463,42315,Retail
BM-11821,10/12/2025,Lagos,Bloom Mart Surulere,Electronics,LED Desk Lamp,1,7460,7460,Corporate
BM-10984,11/12/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Electric Kettle,1,9508,9508,Retail
BM-10165,11/12/2025,Ibadan,Bloom Mart Bodija,Grocery,Vegetable Oil 4L,2,9083,18166,Retail
BM-11455,11/12/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Unisex Cap,4,2865,11460,Wholesale
BM-10369,11/12/2025,Ibadan,Bloom Mart Ring Road,Health & Beauty,Hair Cream,2,3631,7262,Retail
BM-10969,11/12/2025,Lagos,Bloom Mart Surulere,Electronics,Phone Charger Cable,1,2572,2572,Wholesale
BM-10773,11/12/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Unisex Cap,1,3156,3156,Retail
BM-11676,12/12/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Kids School Bag,1,8850,8850,Corporate
BM-10842,12/12/2025,Ibadan ,Bloom Mart Ring Road,Grocery,Rice 5kg Bag,1,6064,6064,Wholesale
BM-11299,12/12/2025,Port Harcourt,Bloom Mart GRA,Fashion & Apparel,Ankara Fabric (6yds),1,17610,17610,Corporate
BM-12069,12/12/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Unisex Cap,1,2942,2942,Retail
BM-11784,12/12/2025,Lagos,Bloom Mart Lekki,Toys & Games,Building Blocks Set,1,6356,6356,Corporate
BM-11463,12/12/2025,Abuja,Bloom Mart Garki,Health & Beauty,Hair Cream,1,3817,3817,Corporate
BM-10480,13/12/2025,Ibadan,Bloom Mart Bodija,Fashion & Apparel,Ladies Sandals,2,10047,20094,Retail
BM-11016,13/12/2025,Lagos,Bloom Mart Ikeja,Electronics,Bluetooth Earphones,1,10460,10460,Retail
BM-10119,13/12/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Non-stick Frying Pan,1,9009,9009,Wholesale
BM-11472,13/12/2025,Port Harcourt,Bloom Mart Rumuola,Office Supplies,Ballpoint Pens (10pk),1,1425,1425,Corporate
BM-11915,13/12/2025,Lagos,Bloom Mart Lekki,Grocery,Sugar 2kg,2,2746,5492,Retail
BM-11047,13/12/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Ladies Sandals,1,9726,9726,Retail
BM-10810,13/12/2025,Abuja,Bloom Mart Wuse,Grocery,Tomato Paste (12pk),1,7107,7107,Retail
BM-11596,13/12/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Storage Container Set,1,6300,6300,Retail
BM-11994,13/12/2025,Port Harcourt,Bloom Mart Rumuola,Home & Kitchen,Blender 1.5L,1,14843,14843,Retail
BM-10905,13/12/2025,Abuja,Bloom Mart Wuse,electronics ,Bluetooth Earphones,3,11853,35559,Retail
BM-10112,14/12/2025,Lagos,Bloom Mart Ikeja,Office Supplies,A4 Paper Ream,1,4905,4905,Retail
BM-11898,14/12/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Non-stick Frying Pan,2,8951,17902,Wholesale
BM-10686,14/12/2025,Lagos,Bloom Mart Lekki,Grocery,Rice 5kg Bag,2,6196,12392,Corporate
BM-10481,14/12/2025,Lagos,Bloom Mart Ikeja,Grocery,Spaghetti Carton,1,11976,11976,Corporate
BM-10516,14/12/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Kids School Bag,1,8343,8343,Wholesale
BM-10227,14/12/2025,Abuja,Bloom Mart Garki,Electronics,Extension Socket,1,5980,5980,Retail
BM-11020,14/12/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Electric Kettle,1,9792,9792,Retail
BM-10019,14/12/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Unisex Cap,1,3215,3215,Retail
BM-10640,14/12/2025,Port Harcourt,Bloom Mart GRA,Grocery,Rice 5kg Bag,1,6144,6144,Corporate
BM-11962,15/12/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Kids School Bag,2,8250,16500,Wholesale
BM-11486,15/12/2025,Lagos,Bloom Mart Lekki,Fashion & Apparel,Ankara Fabric (6yds),1,18654,18654,Corporate
BM-10400,15/12/2025,Abuja,Bloom Mart Wuse,Health & Beauty,Shea Butter Soap Pack,1,3578,3578,Corporate
BM-11693,15/12/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ankara Fabric (6yds),1,18553,18553,Wholesale
BM-11132,15/12/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Men's Polo Shirt,2,6900,13800,Retail
BM-10890,15/12/2025,Abuja,Bloom Mart Garki,Grocery,Tomato Paste (12pk),2,6946,13892,Corporate
BM-11220,15/12/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Blender 1.5L,1,16521,16521,Corporate
BM-11147,16/12/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Storage Container Set,2,6899,13798,Retail
BM-10944,16/12/2025,Lagos,Bloom Mart Surulere,Electronics,Phone Charger Cable,2,2682,5364,Wholesale
BM-11197,16/12/2025,Lagos,Bloom Mart Ikeja,Grocery,Spaghetti Carton,1,12165,12165,Wholesale
BM-11042,16/12/2025,Lagos,Bloom Mart Lekki,Grocery,Rice 5kg Bag,2,6386,12772,Retail
BM-10733,16/12/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Non-stick Frying Pan,1,8284,8284,Retail
BM-11921,16/12/2025,Port Harcourt,Bloom Mart GRA,Grocery,Spaghetti Carton,1,12366,12366,Corporate
BM-11862,16/12/2025,Ibadan,Bloom Mart Ring Road,Grocery,Sugar 2kg,2,2624,5248,Retail
BM-10944,16/12/2025,Lagos,Bloom Mart Surulere,Electronics,Phone Charger Cable,2,2682,5364,Wholesale
BM-10754,16/12/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Unisex Cap,1,2997,2997,Wholesale
BM-11312,16/12/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Storage Container Set,2,6367,12734,Retail
BM-11560,17/12/2025,Lagos,Bloom Mart Surulere,Office Supplies,A4 Paper Ream,1,4674,4674,Retail
BM-10650,17/12/2025,Ibadan,Bloom Mart Bodija,Grocery,Spaghetti Carton,1,11728,11728,Retail
BM-10447,17/12/2025,Port Harcourt,Bloom Mart GRA,Grocery,Spaghetti Carton,2,11659,23318,Wholesale
BM-11298,17/12/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Ankara Fabric (6yds),3,17997,53991,Retail
BM-11589,17/12/2025,Port Harcourt,Bloom Mart GRA,Electronics,LED Desk Lamp,1,7933,7933,Wholesale
BM-10979,17/12/2025,Abuja,Bloom Mart Wuse,Toys & Games,Puzzle Game,1,4115,4115,Wholesale
BM-11013,17/12/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Kids School Bag,1,8254,8254,Corporate
BM-11394,17/12/2025,Abuja,Bloom Mart Wuse,Electronics,Power Bank 10000mAh,1,14584,14584,Retail
BM-11796,18/12/2025,Port Harcourt,Bloom Mart GRA,Electronics,Power Bank 10000mAh,2,14001,28002,Retail
BM-11192,18/12/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Electric Kettle,1,9877,9877,Retail
BM-12053,18/12/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Kids School Bag,2,8595,17190,Wholesale
BM-11391,18/12/2025,Lagos,Bloom Mart Ikeja,Health & Beauty,Toothpaste (3pk),2,2219,4438,Corporate
BM-10657,18/12/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Cutlery Set (24pc),1,11667,11667,Retail
BM-10164,18/12/2025,Lagos,Bloom Mart Ikeja,Health & Beauty,Body Lotion 400ml,4,4443,17772,Wholesale
BM-10155,18/12/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Storage Container Set,1,6917,6917,Retail
BM-12057,18/12/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Kids School Bag,1,8789,8789,Retail
BM-10495,18/12/2025,Abuja,Bloom Mart Garki,Toys & Games,Building Blocks Set,1,6841,6841,Retail
BM-10025,19/12/2025,Abuja,Bloom Mart Wuse,Office Supplies,Notebook Pack,2,3234,6468,Corporate
BM-10025,19/12/2025,Abuja,Bloom Mart Wuse,Office Supplies,Notebook Pack,2,3234,6468,Corporate
BM-10831,19/12/2025,Port Harcourt,Bloom Mart GRA,Grocery,Sugar 2kg,1,2682,2682,Retail
BM-11235,19/12/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Storage Container Set,1,6787,6787,Retail
BM-10828,19/12/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ladies Sandals,1,9614,9614,Wholesale
BM-11162,19/12/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Electric Kettle,2,9518,19036,Retail
BM-10936,20/12/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Cutlery Set (24pc),1,12341,12341,Wholesale
BM-11885,20/12/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Kids School Bag,4,8713,34852,Retail
BM-10004,20/12/2025,Ibadan,Bloom Mart Bodija,Electronics,Bluetooth Earphones,1,10720,10720,Retail
BM-10873,20/12/2025,Lagos,Bloom Mart Ikeja,Electronics,Phone Charger Cable,2,2443,4886,Retail
BM-12009,20/12/2025,Port Harcourt,Bloom Mart Rumuola,Grocery,Rice 5kg Bag,1,6686,6686,Corporate
BM-10835,20/12/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Cutlery Set (24pc),5,12263,61315,Retail
BM-11713,20/12/2025,Port Harcourt,Bloom Mart GRA,Fashion & Apparel,Unisex Cap,1,3086,3086,Retail
BM-10775,20/12/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Storage Container Set,5,6464,32320,Retail
BM-10230,21/12/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Non-stick Frying Pan,1,8753,8753,Corporate
BM-11199,21/12/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Cutlery Set (24pc),3,12602,37806,Corporate
BM-11871,21/12/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Cutlery Set (24pc),1,11477,11477,Retail
BM-10620,22/12/2025,Port Harcourt,Bloom Mart GRA,Electronics,Phone Charger Cable,1,2551,2551,Wholesale
BM-10954,22/12/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Storage Container Set,2,6975,13950,Corporate
BM-11474,22/12/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Unisex Cap,1,2857,2857,Retail
BM-11572,22/12/2025,Lagos,,Health & Beauty,Body Lotion 400ml,5,4300,21500,Corporate
BM-11241,22/12/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Cutlery Set (24pc),2,11791,23582,Wholesale
BM-10527,22/12/2025,Ibadan,Bloom Mart Ring Road,Grocery,Vegetable Oil 4L,1,8841,8841,Retail
BM-11000,22/12/2025,Lagos,Bloom Mart Ikeja,Electronics,LED Desk Lamp,1,7777,7777,Retail
BM-11895,22/12/2025, Lagos,Bloom Mart Surulere,Home & Kitchen,Cutlery Set (24pc),1,11877,11877,Corporate
BM-11290,22/12/2025,Ibadan,Bloom Mart Ring Road,home & kitchen ,Electric Kettle,5,9347,46735,Corporate
BM-10501,23/12/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Blender 1.5L,1,15398,15398,Retail
BM-11118,23/12/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Blender 1.5L,1,15134,15134,Retail
BM-12082,23/12/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ankara Fabric (6yds),1,18246,18246,Wholesale
BM-10801,23/12/2025,Lagos,Bloom Mart Lekki,Fashion & Apparel,Ankara Fabric (6yds),1,17876,17876,Wholesale
BM-11546,23/12/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Blender 1.5L,1,15017,15017,Corporate
BM-11410,23/12/2025,Lagos,Bloom Mart Surulere,Grocery,Rice 5kg Bag,1,6282,6282,Retail
BM-10806,23/12/2025,Abuja,Bloom Mart Garki,Electronics,Extension Socket,1,6127,6127,Retail
BM-11182,23/12/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Non-stick Frying Pan,1,8760,8760,Retail
BM-11571,23/12/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ankara Fabric (6yds),5,17108,85540,Retail
BM-11067,23/12/2025,Lagos,Bloom Mart Surulere,Electronics,Bluetooth Earphones,1,10708,10708,Corporate
BM-11849,23/12/2025,Ibadan,Bloom Mart Ring Road,Electronics,Power Bank 10000mAh,1,13893,13893,Corporate
BM-11763,23/12/2025,Lagos,Bloom Mart Lekki,Grocery,Sugar 2kg,2,2589,5178,Wholesale
BM-10760,23/12/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Cutlery Set (24pc),1,11897,11897,Wholesale
BM-11604,23/12/2025,Lagos,Bloom Mart Surulere,Electronics,Phone Charger Cable,5,2636,13180,Retail
BM-12080,24/12/2025,lagos,Bloom Mart Ikeja,Fashion & Apparel,Kids School Bag,2,8463,16926,Corporate
BM-10719,24/12/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Electric Kettle,2,10060,20120,Corporate
BM-10946,24/12/2025,Port Harcourt,Bloom Mart Rumuola,Home & Kitchen,Storage Container Set,2,6536,13072,Corporate
BM-10051,24/12/2025,Lagos,Bloom Mart Lekki,Grocery,Vegetable Oil 4L,1,9117,9117,Wholesale
